leg,sess,num,date,pub_date,page_start,page_end
6,1,30,1992-02-12,1992-02-13,799,848
6,1,31,1992-02-13,1992-02-14,849,870
6,1,32,1992-02-24,1992-02-25,871,922
6,1,33,1992-02-25,1992-02-26,923,990
6,1,34,1992-02-27,1992-02-28,991,1048
6,1,35,1992-02-28,1992-02-29,1049,1070
6,1,36,1992-03-05,1992-03-06,1071,1102
6,1,37,1992-03-06,1992-03-07,1103,1134
6,1,38,1992-03-10,1992-03-11,1135,1164
6,1,39,1992-03-12,1992-03-13,1165,1208
6,1,40,1992-03-13,1992-03-14,1209,1226
6,1,41,1992-03-17,1992-03-18,1227,1272
6,1,42,1992-03-19,1992-03-20,1273,1290
6,1,43,1992-03-24,1992-03-25,1291,1342
6,1,44,1992-03-26,1992-03-27,1343,1402
6,1,45,1992-03-27,1992-03-28,1403,1422
6,1,46,1992-03-31,1992-04-01,1423,1476
6,1,47,1992-04-02,1992-04-03,1477,1510
6,1,48,1992-04-07,1992-04-08,1511,1552
6,1,49,1992-04-09,1992-04-10,1553,1596
6,1,50,1992-04-09,1992-04-10,1597,1602
6,1,51,1992-04-10,1992-04-11,1603,1618
6,1,52,1992-04-21,1992-04-22,1619,1656
6,1,53,1992-04-23,1992-04-24,1657,1698
6,1,54,1992-04-24,1992-04-27,1699,1718
6,1,55,1992-04-28,1992-04-29,1719,1746
6,1,56,1992-04-29,1992-04-30,1747,1788
6,1,57,1992-04-30,1992-05-02,1789,1804
6,1,58,1992-05-05,1992-05-06,1805,1842
6,1,59,1992-05-06,1992-05-07,1843,1890
6,1,60,1992-05-07,1992-05-08,1891,1934
6,1,61,1992-05-08,1992-05-09,1935,1968
6,1,62,1992-05-12,1992-05-13,1969,2016
6,1,63,1992-05-14,1992-05-15,2017,2060
6,1,64,1992-05-15,1992-05-16,2061,2078
6,1,65,1992-05-19,1992-05-20,2079,2110
6,1,66,1992-05-21,1992-05-22,2111,2168
6,1,67,1992-05-22,1992-05-23,2169,2198
6,1,68,1992-05-26,1992-05-27,2199,2230
6,1,69,1992-05-28,1992-05-29,2231,2268
6,1,70,1992-05-29,1992-05-30,2269,2286
6,1,71,1992-06-02,1992-06-03,2287,2332
6,1,72,1992-06-03,1992-06-04,2333,2364
6,1,73,1992-06-04,1992-06-05,2365,2408
6,1,74,1992-06-09,1992-06-11,2409,2434
6,1,75,1992-06-11,1992-06-12,2435,2478
6,1,76,1992-06-12,1992-06-15,2479,2502
6,1,77,1992-06-16,1992-06-17,2503,2538
6,1,78,1992-06-17,1992-06-19,2539,2568
6,1,79,1992-06-24,1992-06-25,2569,2594
6,1,80,1992-06-25,1992-06-26,2595,2642
6,1,81,1992-06-30,1992-07-01,2643,2680
6,1,82,1992-07-02,1992-07-03,2681,2718
6,1,83,1992-07-03,1992-07-04,2719,2746
6,1,84,1992-07-07,1992-07-08,2747,2780
6,1,85,1992-07-08,1992-07-09,2781,2806
6,1,86,1992-07-09,1992-07-10,2807,2838
6,1,87,1992-07-10,1992-07-11,2839,2860
6,1,88,1992-07-14,1992-07-15,2861,2894
6,1,89,1992-07-15,1992-07-16,2895,2942
6,1,90,1992-07-16,1992-07-17,2943,2978
6,1,91,1992-07-17,1992-07-18,2979,3014
6,1,92,1992-07-22,1992-07-23,3015,3034
6,1,93,1992-07-27,1992-07-28,3035,3038
6,1,94,1992-09-10,1992-09-11,3039,3076
6,1,95,1992-09-17,1992-09-18,3077,3104
6,1,96,1992-10-01,1992-10-02,3105,3129
6,2,1,1992-10-15,1992-10-16,1,12
6,2,2,1992-10-16,1992-10-17,13,34
6,2,3,1992-10-19,1992-10-20,35,66
6,2,4,1992-10-22,1992-10-23,67,102
6,2,5,1992-10-23,1992-10-24,103,118
6,2,6,1992-10-27,1992-10-28,119,146
6,2,7,1992-10-28,1992-10-30,147,198
6,2,8,1992-10-30,1992-10-31,199,214
6,2,9,1992-11-03,1992-11-04,215,260
6,2,10,1992-11-05,1992-11-06,261,296
6,2,11,1992-11-06,1992-11-07,297,318
6,2,12,1992-11-10,1992-11-11,319,354
6,2,13,1992-11-12,1992-11-13,355,394
6,2,14,1992-11-17,1992-11-18,395,464
6,2,15,1992-11-18,1992-11-19,465,522
6,2,16,1992-11-19,1992-11-20,523,578
6,2,17,1992-11-20,1992-11-21,579,598
6,2,18,1992-12-09,1992-12-10,599,648
6,2,19,1992-12-10,1992-12-11,651,699
6,2,20,1992-12-11,1992-12-12,701,726
6,2,21,1992-12-15,1992-12-16,727,786
6,2,22,1992-12-16,1992-12-17,787,840
6,2,23,1992-12-17,1992-12-18,841,890
6,2,24,1992-12-18,1992-12-19,891,924
6,2,25,1993-01-05,1993-01-06,925,958
6,2,26,1993-01-07,1993-01-08,959,982
6,2,27,1993-01-08,1993-01-09,983,998
6,2,28,1993-01-12,1993-01-13,999,1024
6,2,29,1993-01-14,1993-01-15,1025,1066
6,2,30,1993-01-15,1993-01-16,1067,1088
6,2,31,1993-01-19,1993-01-20,1089,1146
6,2,32,1993-01-21,1993-01-22,1147,1194
6,2,33,1993-01-26,1993-01-27,1195,1230
6,2,34,1993-01-28,1993-01-29,1231,1260
6,2,35,1993-02-02,1993-02-03,1261,1300
6,2,36,1993-02-04,1993-02-05,1301,1332
6,2,37,1993-02-09,1993-02-10,1333,1372
6,2,38,1993-02-11,1993-02-12,1373,1399
6,2,39,1993-02-16,1993-02-17,1401,1444
6,2,40,1993-02-19,1993-02-18,1445,1474
6,2,41,1993-02-25,1993-02-26,1475,1502
6,2,42,1993-02-26,1993-02-27,1503,1522
6,2,43,1993-03-02,1993-03-03,1523,1558
6,2,44,1993-03-04,1993-03-05,1559,1582
6,2,45,1993-03-05,1993-03-06,1583,1610
6,2,46,1993-03-09,1993-03-10,1611,1642
6,2,47,1993-03-11,1993-03-12,1643,1694
6,2,48,1993-03-12,1993-03-12,1695,1724
6,2,49,1993-03-17,1993-03-18,1725,1756
6,2,50,1993-03-18,1993-03-19,1757,1794
6,2,51,1993-03-19,1993-03-20,1795,1810
6,2,52,1993-03-24,1993-03-25,1811,1850
6,2,53,1993-03-25,1993-03-26,1851,1864
6,2,54,1993-03-26,1993-03-27,1865,1872
6,2,55,1993-03-31,1993-04-01,1873,1892
6,2,56,1993-04-01,1993-04-02,1893,1908
6,2,57,1993-04-02,1993-04-03,1909,1916
6,2,58,1993-04-14,1993-04-15,1917,1940
6,2,59,1993-04-15,1993-04-16,1941,1962
6,2,60,1993-04-16,1993-04-17,1963,1974
6,2,61,1993-04-21,1993-04-22,1975,1990
6,2,62,1993-04-22,1993-04-23,1991,2012
6,2,63,1993-04-23,1993-04-24,2013,2032
6,2,64,1993-04-29,1993-04-30,2033,2070
6,2,65,1993-04-30,1993-05-03,2071,2090
6,2,66,1993-05-05,1993-05-06,2091,2128
6,2,67,1993-05-06,1993-05-07,2129,2166
6,2,68,1993-05-07,1993-05-08,2167,2190
6,2,69,1993-05-12,1993-05-13,2191,2226
6,2,70,1993-05-12,1993-05-13,2227,2234
6,2,71,1993-05-13,1993-05-14,2235,2258
6,2,72,1993-05-19,1993-05-20,2259,2294
6,2,73,1993-05-20,1993-05-21,2295,2336
6,2,74,1993-05-21,1993-05-22,2337,2363
6,2,75,1993-05-26,1993-05-27,2365,2416
6,2,76,1993-05-27,1993-05-28,2417,2448
6,2,77,1993-05-28,1993-05-29,2449,2468
6,2,78,1993-06-02,1993-06-03,2469,2488
6,2,79,1993-06-03,1993-06-04,2489,2544
6,2,80,1993-06-04,1993-06-05,2545,2572
6,2,81,1993-06-08,1993-06-09,2573,2604
6,2,82,1993-06-09,1993-06-11,2605,2644
6,2,83,1993-06-16,1993-06-17,2645,2674
6,2,84,1993-06-17,1993-06-18,2675,2698
6,2,85,1993-06-18,1993-06-19,2699,2718
6,2,86,1993-06-23,1993-06-24,2719,2766
6,2,87,1993-06-24,1993-06-25,2767,2814
6,2,88,1993-06-25,1993-06-26,2815,2850
6,2,89,1993-06-29,1993-06-30,2851,2920
6,2,90,1993-06-30,1993-07-01,2921,2976
6,2,91,1993-07-01,1993-07-02,2977,3026
6,2,92,1993-07-02,1993-07-03,3027,3080
6,2,93,1993-07-15,1993-07-16,3081,3152
6,2,94,1993-07-29,1993-07-30,3153,3172
6,2,95,1993-08-10,1993-08-11,3173,3190
6,2,96,1993-08-18,1993-08-19,3191,3222
6,2,97,1993-08-24,1993-08-25,3223,3234
6,2,98,1993-09-02,1993-09-03,3235,3246
6,2,99,1993-09-09,1993-09-10,3247,3266
6,2,100,1993-09-22,1993-09-23,3267,3272
6,2,101,1993-09-23,1993-09-24,3273,3292
6,2,102,1993-10-11,1993-10-12,3293,3298
6,2,103,1993-10-12,1993-10-13,3299,3316
6,3,1,1993-10-20,1993-10-21,1,20
6,3,2,1993-10-21,1993-10-22,21,66
6,3,3,1993-10-22,1993-10-23,67,92
6,3,4,1993-10-27,1993-10-28,93,104
6,3,5,1993-10-28,1993-10-29,105,144
6,3,6,1993-10-29,1993-10-30,145,172
6,3,7,1993-11-03,1993-11-04,173,210
6,3,8,1993-11-04,1993-11-05,211,240
6,3,9,1993-11-05,1993-11-06,241,276
6,3,10,1993-11-10,1993-11-11,287,318
6,3,11,1993-11-11,1993-11-12,319,350
6,3,12,1993-11-12,1993-11-13,351,374
6,3,13,1993-11-16,1993-11-17,375,422
6,3,14,1993-11-17,1993-11-18,423,474
6,3,15,1993-11-18,1993-11-19,475,498
6,3,16,1993-11-26,1993-11-27,499,529
6,3,17,1993-11-29,1993-11-30,531,606
6,3,18,1993-11-30,1993-12-02,607,636
6,3,19,1993-12-15,1993-12-16,637,674
6,3,20,1993-12-16,1993-12-17,675,716
6,3,21,1993-12-17,1993-12-18,717,734
6,3,22,1994-01-05,1994-01-06,735,772
6,3,23,1994-01-06,1994-01-07,773,808
6,3,24,1994-01-07,1994-01-08,809,828
6,3,25,1994-01-12,1994-01-13,829,865
6,3,26,1994-01-13,1994-01-14,867,898
6,3,27,1994-01-14,1994-01-15,899,924
6,3,28,1994-01-19,1994-01-20,925,958
6,3,29,1994-01-20,1994-01-21,959,1004
6,3,30,1994-01-21,1994-01-22,1005,1024
6,3,31,1994-01-26,1994-01-27,1025,1058
6,3,32,1994-01-27,1994-01-28,1059,1096
6,3,33,1994-01-28,1994-01-29,1097,1116
6,3,34,1994-02-02,1994-02-03,1117,1146
6,3,35,1994-02-03,1994-02-04,1147,1186
6,3,36,1994-02-04,1994-02-05,1187,1210
6,3,37,1994-02-09,1994-02-10,1211,1258
6,3,38,1994-02-10,1994-02-11,1259,1290
6,3,39,1994-02-11,1994-02-12,1291,1312
6,3,40,1994-02-23,1994-02-24,1313,1362
6,3,41,1994-02-24,1994-02-25,1363,1408
6,3,42,1994-02-25,1994-02-26,1409,1434
6,3,43,1994-03-02,1994-03-03,1435,1478
6,3,44,1994-03-03,1994-03-04,1479,1512
6,3,45,1994-03-04,1994-03-05,1513,1536
6,3,46,1994-03-09,1994-03-10,1537,1566
6,3,47,1994-03-10,1994-03-11,1567,1598
6,3,48,1994-03-11,1994-03-12,1599,1620
6,3,49,1994-03-16,1994-03-17,1621,1650
6,3,50,1994-03-17,1994-03-18,1651,1686
6,3,51,1994-03-23,1994-03-24,1687,1730
6,3,52,1994-03-24,1994-03-25,1731,1770
6,3,53,1994-03-25,1994-03-26,1771,1792
6,3,54,1994-04-06,1994-04-07,1793,1832
6,3,55,1994-04-07,1994-04-08,1833,1872
6,3,56,1994-04-08,1994-04-09,1873,1892
6,3,57,1994-04-13,1994-04-14,1893,1926
6,3,58,1994-04-14,1994-04-15,1927,1952
6,3,59,1994-04-15,1994-04-16,1953,1966
6,3,60,1994-04-20,1994-04-21,1967,1996
6,3,61,1994-04-21,1994-04-22,1997,2030
6,3,62,1994-04-22,1994-04-23,2031,2058
6,3,63,1994-04-25,1994-04-26,2059,2072
6,3,64,1994-04-27,1994-04-28,2073,2120
6,3,65,1994-04-28,1994-04-29,2121,2168
6,3,66,1994-04-29,1994-04-30,2169,2186
6,3,67,1994-05-04,1994-05-05,2187,2220
6,3,68,1994-05-05,1994-05-06,2221,2262
6,3,69,1994-05-06,1994-05-07,2263,2282
6,3,70,1994-05-11,1994-05-12,2283,2318
6,3,71,1994-05-12,1994-05-13,2319,2334
6,3,72,1994-05-13,1994-05-14,2335,2350
6,3,73,1994-05-18,1994-05-19,2351,2392
6,3,74,1994-05-19,1994-05-20,2393,2436
6,3,75,1994-05-20,1994-05-21,2437,2452
6,3,76,1994-05-25,1994-05-26,2453,2490
6,3,77,1994-05-26,1994-05-27,2491,2530
6,3,78,1994-05-27,1994-05-28,2531,2552
6,3,79,1994-06-15,1994-06-16,2553,2596
6,3,80,1994-06-16,1994-06-17,2597,2620
6,3,81,1994-06-17,1994-06-18,2621,2644
6,3,82,1994-06-22,1994-06-23,2645,2678
6,3,83,1994-06-23,1994-06-24,2679,2716
6,3,84,1994-06-24,1994-06-25,2717,2726
6,3,85,1994-06-29,1994-06-30,2727,2766
6,3,86,1994-06-30,1994-07-01,2767,2806
6,3,87,1994-07-01,1994-07-02,2807,2830
6,3,88,1994-07-06,1994-07-07,2831,2874
6,3,89,1994-07-07,1994-07-08,2875,2936
6,3,90,1994-07-08,1994-07-09,2937,2964
6,3,91,1994-07-13,1994-07-14,2965,2990
6,3,92,1994-07-14,1994-07-15,2991,3012
6,3,93,1994-07-21,1994-07-22,3013,3028
6,3,94,1994-09-08,1994-09-09,3031,3044
6,3,95,1994-09-21,1994-09-22,3045,3084
6,3,96,1994-09-29,1994-09-30,3085,3118
6,3,97,1994-10-14,1994-10-14,3119,3124
6,4,1,1994-10-19,1994-10-20,1,16
6,4,2,1994-10-20,1994-10-21,17,58
6,4,3,1994-10-21,1994-10-22,59,98
6,4,4,1994-10-26,1994-10-27,99,130
6,4,5,1994-10-27,1994-10-28,131,166
6,4,6,1994-10-28,1994-10-29,167,196
6,4,7,1994-11-02,1994-11-03,197,226
6,4,8,1994-11-03,1994-11-04,227,266
6,4,9,1994-11-04,1994-11-05,267,299
6,4,10,1994-11-09,1994-11-10,301,340
6,4,11,1994-11-10,1994-11-11,341,386
6,4,12,1994-11-11,1994-11-12,387,424
6,4,13,1994-11-16,1994-11-17,425,460
6,4,14,1994-11-17,1994-11-18,461,512
6,4,15,1994-11-22,1994-11-23,513,558
6,4,16,1994-11-23,1994-11-24,559,608
6,4,17,1994-11-24,1994-11-25,609,666
6,4,18,1994-11-25,1994-11-26,667,690
6,4,19,1994-12-07,1994-12-09,691,732
6,4,20,1994-12-12,1994-12-13,733,780
6,4,21,1994-12-13,1994-12-14,781,882
6,4,22,1994-12-14,1994-12-15,883,918
6,4,23,1994-12-15,1994-12-16,919,972
6,4,24,1994-12-15,1994-12-16,973,978
6,4,25,1994-12-16,1994-12-17,979,994
6,4,26,1995-01-04,1995-01-05,993,1028
6,4,27,1995-01-05,1995-01-06,1029,1066
6,4,28,1995-01-06,1995-01-07,1067,1084
6,4,29,1995-01-11,1995-01-12,1085,1120
6,4,30,1995-01-12,1995-01-13,1121,1134
6,4,31,1995-01-13,1995-01-14,1135,1154
6,4,32,1995-01-18,1995-01-19,1155,1182
6,4,33,1995-01-19,1995-01-20,1183,1222
6,4,34,1995-01-20,1995-01-21,1223,1246
6,4,35,1995-01-25,1995-01-26,1247,1272
6,4,36,1995-01-26,1995-01-27,1273,1340
6,4,37,1995-02-01,1995-02-02,1341,1368
6,4,38,1995-02-02,1995-02-03,1369,1410
6,4,39,1995-02-03,1995-02-04,1411,1430
6,4,40,1995-02-08,1995-02-09,1431,1450
6,4,41,1995-02-09,1995-02-10,1451,1482
6,4,42,1995-02-15,1995-02-16,1483,1508
6,4,43,1995-02-16,1995-02-17,1509,1536
6,4,44,1995-02-22,1995-02-23,1537,1558
6,4,45,1995-02-23,1995-02-24,1559,1590
6,4,46,1995-02-24,1995-02-25,1591,1612
6,4,47,1995-03-02,1995-03-03,1613,1644
6,4,48,1995-03-03,1995-03-04,1645,1672
6,4,49,1995-03-08,1995-03-09,1673,1690
6,4,50,1995-03-09,1995-03-10,1691,1712
6,4,51,1995-03-10,1995-03-11,1713,1732
6,4,52,1995-03-15,1995-03-16,1733,1754
6,4,53,1995-03-16,1995-03-17,1755,1792
6,4,54,1995-03-17,1995-03-18,1793,1824
6,4,55,1995-03-22,1995-03-23,1825,1844
6,4,56,1995-03-23,1995-03-24,1845,1890
6,4,57,1995-03-24,1995-03-25,1891,1910
6,4,58,1995-03-29,1995-03-30,1911,1948
6,4,59,1995-03-30,1995-03-31,1949,1996
6,4,60,1995-03-31,1995-04-01,1997,2012
6,4,61,1995-04-05,1995-04-06,2013,2060
6,4,62,1995-04-06,1995-04-07,2061,2082
6,4,63,1995-04-07,1995-04-08,2083,2100
6,4,64,1995-04-19,1995-04-20,2101,2128
6,4,65,1995-04-20,1995-04-21,2129,2160
6,4,66,1995-04-21,1995-04-22,2161,2176
6,4,67,1995-04-25,1995-04-26,2177,2190
6,4,68,1995-04-26,1995-04-27,2191,2230
6,4,69,1995-04-27,1995-04-28,2231,2270
6,4,70,1995-04-28,1995-04-29,2271,2284
6,4,71,1995-05-03,1995-05-04,2285,2322
6,4,72,1995-05-04,1995-05-05,2323,2372
6,4,73,1995-05-05,1995-05-06,2373,2394
6,4,74,1995-05-10,1995-05-11,2395,2428
6,4,75,1995-05-11,1995-05-12,2429,2460
6,4,76,1995-05-12,1995-05-13,2461,2486
6,4,77,1995-05-17,1995-05-18,2487,2500
6,4,78,1995-05-18,1995-05-19,2501,2516
6,4,79,1995-05-24,1995-05-25,2517,2572
6,4,80,1995-05-25,1995-05-26,2573,2608
6,4,81,1995-05-26,1995-05-27,2609,2624
6,4,82,1995-05-31,1995-06-01,2625,2634
6,4,83,1995-06-05,1995-06-06,2635,2664
6,4,84,1995-06-06,1995-06-07,2665,2696
6,4,85,1995-06-07,1995-06-08,2697,2788
6,4,86,1995-06-08,1995-06-09,2789,2840
6,4,87,1995-06-14,1995-06-16,2841,2904
6,4,88,1995-06-16,1995-06-17,2905,2970
6,4,89,1995-06-20,1995-06-21,2971,3024
6,4,90,1995-06-21,1995-06-22,3025,3082
6,4,91,1995-06-22,1995-06-23,3083,3146
6,4,92,1995-06-23,1995-06-24,3147,3162
6,4,93,1995-07-06,1995-07-07,3163,3184
6,4,94,1995-07-20,1995-07-21,3185,3192
6,4,95,1995-07-20,1995-07-21,3193,3206
6,4,96,1995-07-21,1995-07-22,3207,3212
6,4,97,1995-10-11,1995-10-12,3213,3216
7,1,1,1995-10-27,1995-10-28,1,14
7,1,2,1995-10-31,1995-11-02,15,28
7,1,3,1995-11-07,1995-11-08,29,60
7,1,4,1995-11-09,1995-11-10,61,122
7,1,5,1995-11-10,1995-11-11,123,146
7,1,6,1995-11-15,1995-11-16,147,162
7,1,7,1995-11-16,1995-11-17,163,204
7,1,8,1995-11-17,1995-11-18,205,212
7,1,9,1995-11-22,1995-11-23,213,244
7,1,10,1995-11-24,1995-11-25,245,278
7,1,11,1995-11-29,1995-11-30,279,310
7,1,12,1995-11-30,1995-12-02,311,334
7,1,13,1995-12-06,1995-12-07,335,388
7,1,14,1995-12-07,1995-12-09,389,418
7,1,15,1995-12-13,1995-12-14,419,450
7,1,16,1995-12-14,1995-12-15,451,486
7,1,17,1995-12-15,1995-12-16,487,508
7,1,18,1995-12-20,1995-12-21,509,530
7,1,19,1995-12-21,1995-12-22,531,568
7,1,20,1995-12-23,1995-12-23,569,592
7,1,21,1996-01-03,1996-01-04,593,608
7,1,22,1996-01-04,1996-01-05,609,646
7,1,23,1996-01-05,1996-01-06,647,664
7,1,24,1996-01-10,1996-01-11,663,682
7,1,25,1996-01-11,1996-01-12,683,724
7,1,26,1996-01-12,1996-01-13,725,740
7,1,27,1996-01-17,1996-01-18,741,772
7,1,28,1996-01-18,1996-01-19,773,810
7,1,29,1996-01-19,1996-01-20,811,830
7,1,30,1996-01-24,1996-01-25,831,868
7,1,31,1996-01-25,1996-01-26,869,898
7,1,32,1996-01-26,1996-01-27,899,920
7,1,33,1996-01-31,1996-02-01,923,948
7,1,34,1996-02-01,1996-02-02,949,976
7,1,35,1996-02-02,1996-02-03,977,1002
7,1,36,1996-02-07,1996-02-08,1003,1034
7,1,37,1996-02-08,1996-02-09,1035,1074
7,1,38,1996-02-09,1996-02-10,1075,1096
7,1,39,1996-02-16,1996-02-17,1097,1114
7,1,40,1996-02-28,1996-02-29,1115,1140
7,1,41,1996-02-29,1996-03-01,1141,1174
7,1,42,1996-03-01,1996-03-02,1175,1238
7,1,43,1996-03-04,1996-03-05,1239,1284
7,1,44,1996-03-05,1996-03-06,1285,1350
7,1,45,1996-03-06,1996-03-07,1351,1370
7,1,46,1996-03-09,1996-03-11,1371,1382
7,1,47,1996-03-14,1996-03-15,1383,1436
7,1,48,1996-03-15,1996-03-16,1437,1530
7,1,49,1996-03-20,1996-03-21,1531,1570
7,1,50,1996-03-21,1996-03-22,1571,1604
7,1,51,1996-03-22,1996-03-23,1605,1628
7,1,52,1996-03-27,1996-03-28,1629,1678
7,1,53,1996-03-28,1996-03-29,1679,1706
7,1,54,1996-04-02,1996-04-03,1707,1722
7,1,55,1996-04-03,1996-04-04,1723,1766
7,1,56,1996-04-11,1996-04-12,1767,1804
7,1,57,1996-04-12,1996-04-13,1805,1830
7,1,58,1996-04-17,1996-04-18,1831,1862
7,1,59,1996-04-18,1996-04-19,1863,1908
7,1,60,1996-04-19,1996-04-20,1909,1928
7,1,61,1996-04-24,1996-04-26,1929,1980
7,1,62,1996-04-25,1996-04-26,1981,1996
7,1,63,1996-04-26,1996-04-27,1997,2024
7,1,64,1996-04-30,1996-05-02,2025,2072
7,1,65,1996-05-02,1996-05-03,2073,2136
7,1,66,1996-05-03,1996-05-04,2137,2166
7,1,67,1996-05-08,1996-05-09,2167,2198
7,1,68,1996-05-09,1996-05-10,2199,2232
7,1,69,1996-05-10,1996-05-11,2233,2260
7,1,70,1996-05-15,1996-05-16,2261,2294
7,1,71,1996-05-16,1996-05-17,2295,2318
7,1,72,1996-05-17,1996-05-18,2319,2346
7,1,73,1996-05-22,1996-05-23,2347,2394
7,1,74,1996-05-23,1996-05-24,2395,2438
7,1,75,1996-05-24,1996-05-25,2439,2470
7,1,76,1996-05-29,1996-05-30,2471,2526
7,1,77,1996-05-30,1996-05-31,2527,2584
7,1,78,1996-05-31,1996-06-01,2585,2610
7,1,79,1996-06-04,1996-06-05,2611,2652
7,1,80,1996-06-06,1996-06-07,2653,2690
7,1,81,1996-06-11,1996-06-12,2691,2736
7,1,82,1996-06-12,1996-06-14,2737,2768
7,1,83,1996-06-12,1996-06-20,2769,2808
7,1,84,1996-06-20,1996-06-21,2809,2866
7,1,85,1996-06-21,1996-06-22,2867,2890
7,1,86,1996-06-25,1996-06-26,2891,2914
7,1,87,1996-06-26,1996-06-27,2915,2972
7,1,88,1996-06-27,1996-06-28,2973,3030
7,1,89,1996-06-28,1996-06-29,3031,3060
7,1,90,1996-07-02,1996-07-03,3061,3090
7,1,91,1996-07-03,1996-07-04,3091,3106
7,1,92,1996-07-04,1996-07-05,3107,3178
7,1,93,1996-07-05,1996-07-06,3179,3204
7,1,94,1996-07-10,1996-07-11,3205,3244
7,1,95,1996-07-11,1996-07-12,3245,3290
7,1,96,1996-07-12,1996-07-13,3291,3318
7,1,97,1996-07-18,1996-07-19,3319,3322
7,1,98,1996-07-18,1996-07-19,3323,3356
7,1,99,1996-09-05,1996-09-06,3357,3380
7,1,100,1996-09-12,1996-09-13,3381,3410
7,1,101,1996-09-19,1996-09-20,3411,3434
7,1,102,1996-09-25,1996-09-26,3435,3464
7,1,103,1996-09-26,1996-09-27,3465,3508
7,1,104,1996-09-27,1996-09-28,3509,3522
7,1,105,1996-10-02,1996-10-03,3523,3560
7,1,106,1996-10-03,1996-10-04,3561,3602
7,1,107,1996-10-09,1996-10-10,3603,3656
7,1,108,1996-10-10,1996-10-11,3657,3712
7,1,109,1996-10-11,1996-10-12,3713,3728
7,2,1,1996-10-16,1996-10-17,1,60
7,2,2,1996-10-17,1996-10-18,61,116
7,2,3,1996-10-18,1196-10-19,117,142
7,2,4,1996-10-23,1996-10-24,143,172
7,2,5,1996-10-24,1996-10-25,173,196
7,2,6,1996-10-30,1996-10-31,197,232
7,2,7,1996-10-31,1996-11-02,233,260
7,2,8,1996-11-06,1996-11-07,261,290
7,2,9,1996-11-07,1996-11-08,291,312
7,2,10,1996-11-08,1996-11-09,313,332
7,2,11,1996-11-13,1996-11-14,333,380
7,2,12,1996-11-14,1996-11-15,381,456
7,2,13,1996-11-15,1996-11-16,457,480
7,2,14,1996-11-28,1996-11-29,481,528
7,2,15,1996-12-06,1996-12-06,529,544
7,2,16,1996-12-10,1996-12-11,545,590
7,2,17,1996-12-11,1996-12-12,591,652
7,2,18,1996-12-12,1996-12-13,653,752
7,2,19,1996-12-14,1996-12-14,753,768
7,2,20,1996-12-18,1996-12-19,769,798
7,2,21,1996-12-18,1996-12-20,799,846
7,2,22,1996-12-20,1996-12-21,847,886
7,2,23,1997-01-08,1997-01-09,887,924
7,2,24,1997-01-09,1997-01-10,925,970
7,2,25,1997-01-10,1997-01-11,971,994
7,2,26,1997-01-15,1997-01-16,995,1034
7,2,27,1997-01-16,1997-01-17,1035,1060
7,2,28,1997-01-17,1997-01-18,1061,1078
7,2,29,1997-01-22,1997-01-23,1079,1120
7,2,30,1997-01-23,1997-01-24,1121,1152
7,2,31,1997-01-24,1997-01-25,1153,1188
7,2,32,1997-01-29,1997-01-30,1189,1218
7,2,33,1997-01-30,1997-01-31,1219,1260
7,2,34,1997-01-31,1997-02-01,1261,1272
7,2,35,1997-02-05,1997-02-06,1273,1300
7,2,36,1997-02-06,1997-02-07,1301,1340
7,2,37,1997-02-07,1997-02-08,1341,1368
7,2,38,1997-02-12,1997-02-13,1369,1398
7,2,39,1997-02-13,1997-02-14,1399,1436
7,2,40,1997-02-14,1997-02-15,1437,1448
7,2,41,1997-02-19,1997-02-20,1449,1476
7,2,42,1997-02-20,1997-02-21,1477,1546
7,2,43,1997-02-21,1997-02-22,1547,1572
7,2,44,1997-02-26,1997-02-27,1573,1610
7,2,45,1997-02-27,1997-02-28,1611,1636
7,2,46,1997-02-28,1997-03-01,1637,1654
7,2,47,1997-03-05,1997-03-06,1655,1694
7,2,48,1997-03-06,1997-03-07,1695,1734
7,2,49,1997-03-06,1997-03-07,1735,1754
7,2,50,1997-03-12,1997-03-13,1755,1780
7,2,51,1997-03-13,1997-03-14,1781,1814
7,2,52,1997-03-14,1997-03-15,1815,1824
7,2,53,1997-03-19,1997-03-20,1825,1864
7,2,54,1997-03-20,1997-03-21,1865,1908
7,2,55,1997-03-21,1997-03-22,1909,1934
7,2,56,1997-04-02,1997-04-03,1935,1964
7,2,57,1997-04-03,1997-04-04,1965,2004
7,2,58,1997-04-04,1997-04-05,2005,2034
7,2,59,1997-04-09,1997-04-10,2035,2080
7,2,60,1997-04-10,1997-04-11,2081,2122
7,2,61,1997-04-11,1997-04-12,2123,2146
7,2,62,1997-04-16,1997-04-17,2147,2186
7,2,63,1997-04-17,1997-04-18,2187,2230
7,2,64,1997-04-23,1997-04-24,2231,2270
7,2,65,1997-04-24,1997-04-26,2271,2304
7,2,66,1997-04-25,1997-04-26,2305,2322
7,2,67,1997-04-30,1997-05-02,2323,2356
7,2,68,1997-05-07,1997-05-08,2357,2384
7,2,69,1997-05-08,1997-05-09,2385,2434
7,2,70,1997-05-09,1997-05-10,2435,2462
7,2,71,1997-05-14,1997-05-15,2463,2500
7,2,72,1997-05-15,1997-05-16,2501,2526
7,2,73,1997-05-16,1997-05-17,2527,2538
7,2,74,1997-05-21,1997-05-22,2539,2574
7,2,75,1997-05-22,1997-05-23,2575,2616
